,Pclass,Sex,SibSp,Parch,Embarked,Title,Fare_Category,FamilySize,FamilySizeCategory,Age_group,Deck,Ticket_Frequency,Survival_Rate,Survival_Rate_NA,Pclass_1,Pclass_2,Pclass_3,SibSp_0,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_0,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Parch_9,FamilySize_1,FamilySize_2,FamilySize_3,FamilySize_4,FamilySize_5,FamilySize_6,FamilySize_7,FamilySize_8,FamilySize_11,Ticket_Frequency_1,Ticket_Frequency_2,Ticket_Frequency_3,Ticket_Frequency_4,Ticket_Frequency_5,Ticket_Frequency_6,Ticket_Frequency_7,Ticket_Frequency_8,Ticket_Frequency_11,Survival_Rate_0.0,Survival_Rate_0.1919191919191919,Survival_Rate_0.25,Survival_Rate_0.3838383838383838,Survival_Rate_0.4419191919191919,Survival_Rate_0.5,Survival_Rate_0.6919191919191919,Survival_Rate_0.75,Survival_Rate_1.0,Survival_Rate_NA_0.0,Survival_Rate_NA_0.5,Survival_Rate_NA_1.0
447,1,male,0,0,S,Mr,"(25.258, 27.721]",1,Single,middle,M,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
448,3,female,2,1,C,Miss,"(-0.001, 5.464]",4,middle,child,M,4,0.3838383838383838,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
449,1,male,0,0,S,Officer,"(27.721, 36.3]",1,Single,old,ABC,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
450,2,male,1,2,S,Mr,"(5.464, 7.056]",4,middle,middle,M,4,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
451,3,male,1,0,S,Mr,"(13.0, 25.258]",2,small,adult,M,1,0.3838383838383838,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
452,1,male,0,0,C,Mr,"(27.721, 36.3]",1,Single,middle,ABC,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
453,1,male,1,0,C,Mr,"(36.3, 128.082]",2,small,middle,ABC,2,0.3838383838383838,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
454,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
455,3,male,0,0,C,Mr,"(7.88, 8.05]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
456,1,male,0,0,S,Mr,"(25.258, 27.721]",1,Single,old,DE,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
457,1,female,1,0,S,Mrs,"(25.258, 27.721]",2,small,adult,DE,2,1.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
458,2,female,0,0,S,Miss,"(8.712, 10.5]",1,Single,old,M,1,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
459,3,male,0,0,Q,Mr,"(7.25, 7.75]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
460,1,male,0,0,S,Mr,"(25.258, 27.721]",1,Single,middle,DE,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
461,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
462,1,male,0,0,S,Mr,"(36.3, 128.082]",1,Single,middle,DE,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
463,2,male,0,0,S,Mr,"(10.5, 13.0]",1,Single,middle,M,1,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
464,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
465,3,male,0,0,S,Mr,"(5.464, 7.056]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
466,2,male,0,0,S,Mr,"(-0.001, 5.464]",1,Single,adult,M,3,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
467,1,male,0,0,S,Mr,"(25.258, 27.721]",1,Single,old,M,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
468,3,male,0,0,Q,Mr,"(7.25, 7.75]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
469,3,female,2,1,C,Miss,"(-0.001, 5.464]",4,middle,child,M,4,0.3838383838383838,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
470,3,male,0,0,S,Mr,"(7.056, 7.25]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
471,3,male,0,0,S,Mr,"(8.05, 8.712]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
472,2,female,1,2,S,Mrs,"(5.464, 7.056]",4,middle,middle,M,4,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
473,2,female,0,0,C,Mrs,"(13.0, 25.258]",1,Single,adult,DE,1,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
474,3,female,0,0,S,Miss,"(8.712, 10.5]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
475,1,male,0,0,S,Mr,"(25.258, 27.721]",1,Single,adult,ABC,2,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
476,2,male,1,0,S,Mr,"(8.712, 10.5]",2,small,middle,M,2,0.3838383838383838,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
477,3,male,1,0,S,Mr,"(5.464, 7.056]",2,small,adult,M,1,0.3838383838383838,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
478,3,male,0,0,S,Mr,"(7.25, 7.75]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
479,3,female,0,1,S,Miss,"(5.464, 7.056]",2,small,child,M,2,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
480,3,male,5,2,S,Master,"(5.464, 7.056]",8,large,child,M,8,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
481,2,male,0,0,S,Mr,"(-0.001, 5.464]",1,Single,adult,M,1,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
482,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,old,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
483,3,female,0,0,S,Mrs,"(8.712, 10.5]",1,Single,old,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
484,1,male,1,0,C,Mr,"(36.3, 128.082]",2,small,adult,ABC,2,0.3838383838383838,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
485,3,female,3,1,S,Miss,"(-0.001, 5.464]",5,middle,adult,M,5,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
486,1,female,1,0,S,Mrs,"(36.3, 128.082]",2,small,middle,ABC,2,0.3838383838383838,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
487,1,male,0,0,C,Mr,"(27.721, 36.3]",1,Single,old,ABC,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
488,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
489,3,male,1,1,S,Master,"(-0.001, 5.464]",3,small,child,M,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
490,3,male,1,0,S,Mr,"(13.0, 25.258]",2,small,adult,M,1,0.3838383838383838,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
491,3,male,0,0,S,Mr,"(7.056, 7.25]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
492,1,male,0,0,S,Mr,"(27.721, 36.3]",1,Single,old,ABC,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
493,1,male,0,0,C,Mr,"(36.3, 128.082]",1,Single,too old,M,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
494,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
495,3,male,0,0,C,Mr,"(7.056, 7.25]",1,Single,adult,M,2,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
496,1,female,1,0,C,Miss,"(36.3, 128.082]",2,small,old,DE,2,0.3838383838383838,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
497,3,male,0,0,S,Mr,"(7.25, 7.75]",1,Single,adult,M,2,0.1919191919191919,0.5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
498,1,female,1,2,S,Mrs,"(13.0, 25.258]",4,middle,adult,ABC,6,0.25,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
499,3,male,0,0,S,Mr,"(7.75, 7.88]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
500,3,male,0,0,S,Mr,"(8.05, 8.712]",1,Single,youth,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
501,3,female,0,0,Q,Miss,"(7.25, 7.75]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
502,3,female,0,0,Q,Miss,"(7.25, 7.75]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
503,3,female,0,0,S,Miss,"(8.712, 10.5]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
504,1,female,0,0,S,Miss,"(27.721, 36.3]",1,Single,youth,ABC,3,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
505,1,male,1,0,C,Mr,"(27.721, 36.3]",2,small,adult,ABC,3,0.4419191919191919,0.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
506,2,female,0,2,S,Mrs,"(8.05, 8.712]",3,small,middle,M,3,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
507,1,male,0,0,S,Mr,"(25.258, 27.721]",1,Single,adult,M,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
508,3,male,0,0,S,Mr,"(7.25, 7.75]",1,Single,adult,M,3,0.1919191919191919,0.5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
509,3,male,0,0,S,Mr,"(7.056, 7.25]",1,Single,adult,M,8,0.6919191919191919,0.5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
510,3,male,0,0,Q,Mr,"(7.25, 7.75]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
511,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
512,1,male,0,0,S,Mr,"(25.258, 27.721]",1,Single,middle,DE,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
513,1,female,1,0,C,Mrs,"(27.721, 36.3]",2,small,old,M,2,1.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
514,3,male,0,0,S,Mr,"(7.25, 7.75]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
515,1,male,0,0,S,Mr,"(27.721, 36.3]",1,Single,middle,DE,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
516,2,female,0,0,S,Mrs,"(8.712, 10.5]",1,Single,middle,FG,1,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
517,3,male,0,0,Q,Mr,"(7.88, 8.05]",1,Single,adult,M,3,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
518,2,female,1,0,S,Mrs,"(10.5, 13.0]",2,small,middle,M,2,1.0,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
519,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
520,1,female,0,0,S,Miss,"(13.0, 25.258]",1,Single,middle,ABC,4,0.6919191919191919,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
521,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
522,3,male,0,0,C,Mr,"(7.056, 7.25]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
523,1,female,0,1,C,Mrs,"(27.721, 36.3]",2,small,middle,ABC,2,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
524,3,male,0,0,C,Mr,"(7.056, 7.25]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
525,3,male,0,0,Q,Mr,"(7.25, 7.75]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
526,2,female,0,0,S,Miss,"(8.712, 10.5]",1,Single,old,M,1,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
527,1,male,0,0,S,Mr,"(36.3, 128.082]",1,Single,adult,ABC,4,0.1919191919191919,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
528,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
529,2,male,2,1,S,Mr,"(10.5, 13.0]",4,middle,adult,M,1,0.4419191919191919,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
530,2,female,1,1,S,Miss,"(8.05, 8.712]",3,small,child,M,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
531,3,male,0,0,C,Mr,"(7.056, 7.25]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
532,3,male,1,1,C,Mr,"(7.056, 7.25]",3,small,youth,M,1,0.1919191919191919,0.5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
533,3,female,0,2,C,Mrs,"(7.25, 7.75]",3,small,adult,M,3,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
534,3,female,0,0,S,Miss,"(8.05, 8.712]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
535,2,female,0,2,S,Miss,"(8.712, 10.5]",3,small,child,M,3,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
536,1,male,0,0,S,Officer,"(25.258, 27.721]",1,Single,middle,ABC,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
